city,timestamp,date,hour,day,month,weekday,pm2_5,pm10,co,no2,o3,so2,aqi,aqi_change_rate,temperature,humidity,wind_speed,wind_deg
Faisalabad,2026-09-01 17:16:53.011220,2026-09-01,17,1,9,1,36.57,106.64,338.35,9.12,39.86,2.75,104,9.0,33.69,37.0,2.05,146.0
Faisalabad,2026-09-01 20:54:39.676416,2026-09-01,20,1,9,1,35.78,101.26,348.13,8.79,26.69,2.08,102,-2.0,31.32,48.0,3.62,117.0
Faisalabad,2026-09-01 23:13:14.927476,2026-09-01,23,1,9,1,34.65,98.84,336.67,8.18,23.09,1.7,98,-4.0,30.4,52.0,2.75,132.0
Faisalabad,2026-09-02 04:02:51.559125,2026-09-02,4,2,9,2,29.0,108.57,221.29,3.45,46.33,2.59,87,-11.0,34.53,36.0,2.1,158.0
Faisalabad,2026-09-02 09:24:44.713839,2026-09-02,9,2,9,2,32.87,105.92,131.79,0.8,91.12,3.96,95,8.0,40.65,25.0,0.51,54.0
Faisalabad,2026-09-02 14:15:24.552640,2026-09-02,14,2,9,2,34.1,105.55,218.91,5.52,63.86,2.69,97,2.0,37.17,29.0,2.25,124.0
Faisalabad,2026-09-02 18:31:10.797220,2026-09-02,18,2,9,2,40.34,107.48,426.5,11.58,26.37,2.73,113,16.0,33.91,39.0,2.97,147.0
Faisalabad,2026-09-02 21:41:47.958433,2026-09-02,21,2,9,2,36.17,101.61,360.91,8.79,28.54,2.21,103,-10.0,31.18,48.0,2.72,128.0
Gujranwala,2026-07-30 03:00:00.000000,2026-07-30,3,30,7,3,68.58,76.89,713.56,8.92,54.02,4.25,158,0.0,,,,
Gujranwala,2026-07-30 04:00:00.000000,2026-07-30,4,30,7,3,73.36,81.98,719.46,8.49,67.25,5.17,160,2.0,,,,
Gujranwala,2026-07-30 05:00:00.000000,2026-07-30,5,30,7,3,78.76,87.97,698.76,7.42,88.11,5.86,163,3.0,,,,
Gujranwala,2026-07-30 06:00:00.000000,2026-07-30,6,30,7,3,86.88,97.09,657.99,5.43,117.08,6.58,167,4.0,,,,
Gujranwala,2026-07-30 07:00:00.000000,2026-07-30,7,30,7,3,57.16,74.4,410.74,2.65,122.66,5.97,152,-15.0,,,,
Gujranwala,2026-07-30 08:00:00.000000,2026-07-30,8,30,7,3,41.05,61.81,312.18,2.01,112.33,4.47,115,-37.0,,,,
Gujranwala,2026-07-30 09:00:00.000000,2026-07-30,9,30,7,3,36.78,57.78,288.14,1.9,110.61,4.07,104,-11.0,,,,
Gujranwala,2026-07-30 10:00:00.000000,2026-07-30,10,30,7,3,36.51,57.32,310.21,3.33,108.51,4.25,103,-1.0,,,,
Gujranwala,2026-07-30 11:00:00.000000,2026-07-30,11,30,7,3,38.83,59.7,369.2,6.33,106.22,4.79,109,6.0,,,,
Gujranwala,2026-07-30 12:00:00.000000,2026-07-30,12,30,7,3,41.55,62.64,443.19,10.69,103.16,5.51,116,7.0,,,,
Gujranwala,2026-07-30 13:00:00.000000,2026-07-30,13,30,7,3,45.13,65.8,535.8,16.59,94.56,5.91,125,9.0,,,,
Gujranwala,2026-07-30 14:00:00.000000,2026-07-30,14,30,7,3,49.02,68.96,627.34,21.09,81.05,5.7,134,9.0,,,,
Gujranwala,2026-07-30 15:00:00.000000,2026-07-30,15,30,7,3,53.33,71.82,704.68,20.92,71.3,5.25,145,11.0,,,,
Gujranwala,2026-07-30 16:00:00.000000,2026-07-30,16,30,7,3,57.3,73.49,790.54,20.69,64.06,4.71,152,7.0,,,,
Gujranwala,2026-07-30 17:00:00.000000,2026-07-30,17,30,7,3,63.47,77.47,876.86,20.28,59.5,4.4,155,3.0,,,,
Gujranwala,2026-07-30 18:00:00.000000,2026-07-30,18,30,7,3,70.83,82.5,910.24,17.89,59.67,4.21,159,4.0,,,,
Gujranwala,2026-07-30 19:00:00.000000,2026-07-30,19,30,7,3,77.93,86.92,861.03,13.1,69.28,4.43,163,4.0,,,,
Gujranwala,2026-07-30 20:00:00.000000,2026-07-30,20,30,7,3,84.31,91.45,830.23,10.13,72.67,4.29,166,3.0,,,,
Gujranwala,2026-07-30 21:00:00.000000,2026-07-30,21,30,7,3,88.1,94.07,813.98,8.37,72.73,4.19,168,2.0,,,,
Gujranwala,2026-07-30 22:00:00.000000,2026-07-30,22,30,7,3,87.65,92.57,807.27,7.51,69.77,4.49,168,0.0,,,,
Gujranwala,2026-07-30 23:00:00.000000,2026-07-30,23,30,7,3,84.5,88.69,816.2,7.45,63.95,4.72,166,-2.0,,,,
Gujranwala,2026-07-31 00:00:00.000000,2026-07-31,0,31,7,4,80.67,84.5,828.32,7.75,57.41,4.89,164,-2.0,,,,
Gujranwala,2026-07-31 01:00:00.000000,2026-07-31,1,31,7,4,76.6,80.17,839.39,8.22,50.68,5.14,162,-2.0,,,,
Gujranwala,2026-07-31 02:00:00.000000,2026-07-31,2,31,7,4,74.88,78.49,869.81,9.42,44.25,5.69,161,-1.0,,,,
Gujranwala,2026-07-31 03:00:00.000000,2026-07-31,3,31,7,4,74.42,78.09,912.58,11.26,39.29,6.35,161,0.0,,,,
Gujranwala,2026-07-31 04:00:00.000000,2026-07-31,4,31,7,4,73.85,77.29,931.99,12.06,39.05,6.61,160,-1.0,,,,
Gujranwala,2026-07-31 05:00:00.000000,2026-07-31,5,31,7,4,74.98,78.23,933.82,11.83,46.65,6.67,161,1.0,,,,
Gujranwala,2026-07-31 06:00:00.000000,2026-07-31,6,31,7,4,79.81,82.9,917.81,10.83,64.08,6.84,164,3.0,,,,
Gujranwala,2026-07-31 07:00:00.000000,2026-07-31,7,31,7,4,85.4,88.15,816.32,8.15,91.9,6.88,166,2.0,,,,
Gujranwala,2026-07-31 08:00:00.000000,2026-07-31,8,31,7,4,94.11,96.55,755.47,6.53,110.47,6.69,171,5.0,,,,
Gujranwala,2026-07-31 09:00:00.000000,2026-07-31,9,31,7,4,100.09,102.34,728.72,5.74,123.48,6.6,174,3.0,,,,
Gujranwala,2026-07-31 10:00:00.000000,2026-07-31,10,31,7,4,99.33,101.5,702.5,5.54,128.85,6.12,174,0.0,,,,
Gujranwala,2026-07-31 11:00:00.000000,2026-07-31,11,31,7,4,93.48,95.66,680.34,5.98,125.99,5.39,171,-3.0,,,,
Gujranwala,2026-07-31 12:00:00.000000,2026-07-31,12,31,7,4,85.46,87.65,662.93,7.23,120.38,5.13,166,-5.0,,,,
Gujranwala,2026-07-31 13:00:00.000000,2026-07-31,13,31,7,4,77.92,80.23,656.54,9.61,111.83,5.22,163,-3.0,,,,
Gujranwala,2026-07-31 14:00:00.000000,2026-07-31,14,31,7,4,74.18,76.84,675.45,12.28,98.49,5.3,161,-2.0,,,,
Gujranwala,2026-07-31 15:00:00.000000,2026-07-31,15,31,7,4,69.57,72.55,689.07,13.22,85.47,5.15,158,-3.0,,,,
Gujranwala,2026-07-31 16:00:00.000000,2026-07-31,16,31,7,4,61.66,64.91,678.03,13.4,72.33,4.76,154,-4.0,,,,
Gujranwala,2026-07-31 17:00:00.000000,2026-07-31,17,31,7,4,52.96,56.45,656.61,13.25,60.62,4.41,144,-10.0,,,,
Gujranwala,2026-07-31 18:00:00.000000,2026-07-31,18,31,7,4,44.74,48.33,625.88,12.96,51.4,4.08,124,-20.0,,,,
Gujranwala,2026-07-31 19:00:00.000000,2026-07-31,19,31,7,4,37.26,40.75,581.78,12.31,44.36,3.69,105,-19.0,,,,
Gujranwala,2026-07-31 20:00:00.000000,2026-07-31,20,31,7,4,32.23,35.69,547.18,11.75,39.16,3.3,93,-12.0,,,,
Gujranwala,2026-07-31 21:00:00.000000,2026-07-31,21,31,7,4,28.9,32.39,520.76,11.29,35.27,3.01,86,-7.0,,,,
Gujranwala,2026-07-31 22:00:00.000000,2026-07-31,22,31,7,4,27.03,30.6,506.88,11.04,31.62,2.77,82,-4.0,,,,
Gujranwala,2026-07-31 23:00:00.000000,2026-07-31,23,31,7,4,26.47,30.13,504.89,11.11,27.85,2.55,81,-1.0,,,,
Gujranwala,2026-08-01 00:00:00.000000,2026-08-01,0,1,8,5,26.65,30.41,510.59,11.35,24.38,2.43,82,1.0,,,,
Gujranwala,2026-08-01 01:00:00.000000,2026-08-01,1,1,8,5,27.28,31.34,526.16,11.95,20.82,2.46,83,1.0,,,,
Gujranwala,2026-08-01 02:00:00.000000,2026-08-01,2,1,8,5,28.29,33.0,549.08,11.39,19.87,2.78,85,2.0,,,,
Gujranwala,2026-08-01 03:00:00.000000,2026-08-01,3,1,8,5,29.84,35.09,564.06,9.73,25.49,3.69,88,3.0,,,,
Gujranwala,2026-08-01 04:00:00.000000,2026-08-01,4,1,8,5,30.08,34.3,492.22,8.36,43.99,6.12,89,1.0,,,,
Gujranwala,2026-08-01 05:00:00.000000,2026-08-01,5,1,8,5,35.21,38.72,456.5,7.03,63.59,6.15,100,11.0,,,,
Gujranwala,2026-08-01 06:00:00.000000,2026-08-01,6,1,8,5,43.88,46.77,425.36,5.31,83.64,5.86,122,22.0,,,,
Gujranwala,2026-08-01 07:00:00.000000,2026-08-01,7,1,8,5,44.71,46.79,376.95,3.81,96.22,5.3,124,2.0,,,,
Gujranwala,2026-08-01 08:00:00.000000,2026-08-01,8,1,8,5,41.97,43.57,351.05,3.31,100.67,4.71,117,-7.0,,,,
Gujranwala,2026-08-01 09:00:00.000000,2026-08-01,9,1,8,5,39.5,40.85,339.68,3.22,102.63,4.3,111,-6.0,,,,
Gujranwala,2026-08-01 10:00:00.000000,2026-08-01,10,1,8,5,40.25,41.75,354.39,3.87,101.12,3.83,113,2.0,,,,
Gujranwala,2026-08-01 11:00:00.000000,2026-08-01,11,1,8,5,43.57,45.61,393.07,5.52,95.42,3.51,121,8.0,,,,
Gujranwala,2026-08-01 12:00:00.000000,2026-08-01,12,1,8,5,46.02,48.64,441.0,8.05,89.48,3.48,127,6.0,,,,
Gujranwala,2026-08-01 13:00:00.000000,2026-08-01,13,1,8,5,48.42,52.04,512.82,12.25,78.34,3.46,133,6.0,,,,
Gujranwala,2026-08-01 14:00:00.000000,2026-08-01,14,1,8,5,51.56,56.83,608.46,16.83,60.3,3.21,141,8.0,,,,
Gujranwala,2026-08-01 15:00:00.000000,2026-08-01,15,1,8,5,54.89,61.85,698.38,19.73,46.24,2.95,149,8.0,,,,
Gujranwala,2026-08-01 16:00:00.000000,2026-08-01,16,1,8,5,56.93,64.99,762.78,21.58,36.96,2.66,152,3.0,,,,
Gujranwala,2026-08-01 17:00:00.000000,2026-08-01,17,1,8,5,57.83,66.23,796.35,21.85,32.56,2.44,152,0.0,,,,
Gujranwala,2026-08-01 18:00:00.000000,2026-08-01,18,1,8,5,57.12,64.92,790.31,20.7,32.48,2.27,152,0.0,,,,
Gujranwala,2026-08-01 19:00:00.000000,2026-08-01,19,1,8,5,52.02,57.63,677.18,15.29,42.63,2.42,142,-10.0,,,,
Gujranwala,2026-08-01 20:00:00.000000,2026-08-01,20,1,8,5,50.92,55.96,647.17,13.97,39.83,2.16,139,-3.0,,,,
Gujranwala,2026-08-01 21:00:00.000000,2026-08-01,21,1,8,5,50.93,55.88,642.3,13.63,34.9,1.99,139,0.0,,,,
Gujranwala,2026-08-01 22:00:00.000000,2026-08-01,22,1,8,5,51.09,56.06,645.08,13.55,30.32,1.95,139,0.0,,,,
Gujranwala,2026-08-01 23:00:00.000000,2026-08-01,23,1,8,5,51.18,56.05,652.36,13.49,26.92,2.06,140,1.0,,,,
Gujranwala,2026-08-02 00:00:00.000000,2026-08-02,0,2,8,6,50.88,55.52,664.85,13.56,23.89,2.27,139,-1.0,,,,
Gujranwala,2026-08-02 01:00:00.000000,2026-08-02,1,2,8,6,49.13,53.31,673.29,13.56,21.19,2.53,135,-4.0,,,,
Gujranwala,2026-08-02 02:00:00.000000,2026-08-02,2,2,8,6,47.31,51.39,689.61,12.68,20.06,2.81,130,-5.0,,,,
Gujranwala,2026-08-02 03:00:00.000000,2026-08-02,3,2,8,6,46.6,50.81,706.1,10.76,24.7,3.27,128,-2.0,,,,
Gujranwala,2026-08-02 04:00:00.000000,2026-08-02,4,2,8,6,40.99,44.11,596.04,8.07,48.98,4.69,115,-13.0,,,,
Gujranwala,2026-08-02 05:00:00.000000,2026-08-02,5,2,8,6,44.81,47.61,561.29,6.7,72.23,4.59,124,9.0,,,,
Gujranwala,2026-08-02 06:00:00.000000,2026-08-02,6,2,8,6,58.27,60.93,542.17,5.09,99.16,4.62,152,28.0,,,,
Gujranwala,2026-08-02 07:00:00.000000,2026-08-02,7,2,8,6,50.03,51.63,433.53,2.63,117.6,4.28,137,-15.0,,,,
Gujranwala,2026-08-02 08:00:00.000000,2026-08-02,8,2,8,6,40.79,41.96,383.88,2.0,121.68,3.54,114,-23.0,,,,
Gujranwala,2026-08-02 09:00:00.000000,2026-08-02,9,2,8,6,36.7,37.77,366.82,1.93,124.4,3.29,104,-10.0,,,,
Gujranwala,2026-08-02 10:00:00.000000,2026-08-02,10,2,8,6,36.6,37.97,381.57,2.81,122.33,3.15,104,0.0,,,,
Gujranwala,2026-08-02 11:00:00.000000,2026-08-02,11,2,8,6,39.52,41.58,423.63,4.71,116.49,3.12,111,7.0,,,,
Gujranwala,2026-08-02 12:00:00.000000,2026-08-02,12,2,8,6,41.95,44.72,475.73,7.54,110.0,3.31,117,6.0,,,,
Gujranwala,2026-08-02 13:00:00.000000,2026-08-02,13,2,8,6,44.77,48.5,546.37,11.75,98.78,3.53,124,7.0,,,,
Gujranwala,2026-08-02 14:00:00.000000,2026-08-02,14,2,8,6,48.49,53.52,632.18,15.71,81.0,3.43,133,9.0,,,,
Gujranwala,2026-08-02 15:00:00.000000,2026-08-02,15,2,8,6,52.25,58.53,715.14,17.96,66.39,3.23,142,9.0,,,,
Gujranwala,2026-08-02 16:00:00.000000,2026-08-02,16,2,8,6,54.9,62.22,782.1,19.51,55.38,2.97,149,7.0,,,,
Gujranwala,2026-08-02 17:00:00.000000,2026-08-02,17,2,8,6,56.55,64.53,832.14,19.83,49.31,2.8,152,3.0,,,,
Gujranwala,2026-08-02 18:00:00.000000,2026-08-02,18,2,8,6,56.18,64.06,843.58,18.82,47.1,2.65,151,-1.0,,,,
Gujranwala,2026-08-02 19:00:00.000000,2026-08-02,19,2,8,6,53.42,60.35,805.26,16.68,47.14,2.42,145,-6.0,,,,
Gujranwala,2026-08-02 20:00:00.000000,2026-08-02,20,2,8,6,51.34,57.71,776.69,15.45,43.74,2.16,140,-5.0,,,,
Gujranwala,2026-08-02 21:00:00.000000,2026-08-02,21,2,8,6,49.75,55.87,753.89,14.64,39.65,2.0,136,-4.0,,,,
Gujranwala,2026-08-02 22:00:00.000000,2026-08-02,22,2,8,6,48.27,54.11,734.27,14.0,35.64,2.07,132,-4.0,,,,
Gujranwala,2026-08-02 23:00:00.000000,2026-08-02,23,2,8,6,47.48,52.96,729.1,13.86,30.96,2.33,130,-2.0,,,,
Gujranwala,2026-08-03 00:00:00.000000,2026-08-03,0,3,8,0,46.35,51.35,718.7,13.45,28.37,2.68,128,-2.0,,,,
Gujranwala,2026-08-03 01:00:00.000000,2026-08-03,1,3,8,0,44.44,48.98,692.55,12.51,28.3,2.77,123,-5.0,,,,
Gujranwala,2026-08-03 02:00:00.000000,2026-08-03,2,3,8,0,43.7,48.68,685.37,11.56,29.75,3.01,121,-2.0,,,,
Gujranwala,2026-08-03 03:00:00.000000,2026-08-03,3,3,8,0,43.89,49.28,677.32,9.74,38.2,3.54,122,1.0,,,,
Gujranwala,2026-08-03 04:00:00.000000,2026-08-03,4,3,8,0,46.93,52.23,641.76,8.39,58.41,4.25,129,7.0,,,,
Gujranwala,2026-08-03 05:00:00.000000,2026-08-03,5,3,8,0,58.85,64.3,622.12,6.85,86.83,4.59,153,24.0,,,,
Gujranwala,2026-08-03 06:00:00.000000,2026-08-03,6,3,8,0,76.15,81.64,607.95,5.06,118.71,5.0,162,9.0,,,,
Gujranwala,2026-08-03 07:00:00.000000,2026-08-03,7,3,8,0,53.46,56.84,437.48,2.63,127.01,5.16,145,-17.0,,,,
Gujranwala,2026-08-03 08:00:00.000000,2026-08-03,8,3,8,0,43.25,45.88,373.67,2.16,120.94,4.54,120,-25.0,,,,
Gujranwala,2026-08-03 09:00:00.000000,2026-08-03,9,3,8,0,42.99,45.52,367.51,2.37,120.07,4.66,119,-1.0,,,,
Gujranwala,2026-08-03 10:00:00.000000,2026-08-03,10,3,8,0,44.88,47.45,384.11,3.15,120.64,5.14,124,5.0,,,,
Gujranwala,2026-08-03 11:00:00.000000,2026-08-03,11,3,8,0,47.67,50.44,419.94,4.69,119.54,5.74,131,7.0,,,,
Gujranwala,2026-08-03 12:00:00.000000,2026-08-03,12,3,8,0,50.02,52.95,465.97,6.89,116.0,6.19,137,6.0,,,,
Gujranwala,2026-08-03 13:00:00.000000,2026-08-03,13,3,8,0,53.47,56.87,535.43,10.11,105.85,5.92,145,8.0,,,,
Gujranwala,2026-08-03 14:00:00.000000,2026-08-03,14,3,8,0,58.23,62.56,618.97,12.97,91.2,5.26,152,7.0,,,,
Gujranwala,2026-08-03 15:00:00.000000,2026-08-03,15,3,8,0,62.17,67.33,684.96,13.88,79.58,4.69,154,2.0,,,,
Gujranwala,2026-08-03 16:00:00.000000,2026-08-03,16,3,8,0,64.97,70.95,726.49,13.91,70.09,4.02,156,2.0,,,,
Gujranwala,2026-08-03 17:00:00.000000,2026-08-03,17,3,8,0,67.85,74.74,765.14,13.81,62.64,3.53,157,1.0,,,,
Gujranwala,2026-08-03 18:00:00.000000,2026-08-03,18,3,8,0,69.64,76.98,791.21,13.7,56.17,3.09,158,1.0,,,,
Gujranwala,2026-08-03 19:00:00.000000,2026-08-03,19,3,8,0,69.49,76.59,789.56,13.14,51.81,2.57,158,0.0,,,,
Gujranwala,2026-08-03 20:00:00.000000,2026-08-03,20,3,8,0,69.31,76.33,791.32,12.96,45.68,2.12,158,0.0,,,,
Gujranwala,2026-08-03 21:00:00.000000,2026-08-03,21,3,8,0,69.1,76.24,796.92,12.97,39.44,1.85,158,0.0,,,,
Gujranwala,2026-08-03 22:00:00.000000,2026-08-03,22,3,8,0,68.3,75.34,796.21,12.97,34.5,1.99,158,0.0,,,,
Gujranwala,2026-08-03 23:00:00.000000,2026-08-03,23,3,8,0,67.98,74.6,802.29,12.89,31.23,2.29,157,-1.0,,,,
Gujranwala,2026-08-04 00:00:00.000000,2026-08-04,0,4,8,1,68.85,74.87,817.71,12.85,29.32,2.64,158,1.0,,,,
Gujranwala,2026-08-04 01:00:00.000000,2026-08-04,1,4,8,1,70.9,76.86,836.67,12.73,28.04,2.76,159,1.0,,,,
Gujranwala,2026-08-04 02:00:00.000000,2026-08-04,2,4,8,1,73.88,80.69,874.97,13.0,26.16,2.88,160,1.0,,,,
Gujranwala,2026-08-04 03:00:00.000000,2026-08-04,3,4,8,1,76.09,83.68,906.84,12.89,28.18,3.31,162,2.0,,,,
Gujranwala,2026-08-04 04:00:00.000000,2026-08-04,4,4,8,1,73.5,80.06,818.86,10.62,45.35,4.81,160,-2.0,,,,
Gujranwala,2026-08-04 05:00:00.000000,2026-08-04,5,4,8,1,74.72,80.73,790.42,9.81,55.63,5.54,161,1.0,,,,
Gujranwala,2026-08-04 06:00:00.000000,2026-08-04,6,4,8,1,77.75,83.45,776.75,9.17,66.96,6.17,162,1.0,,,,
Gujranwala,2026-08-04 07:00:00.000000,2026-08-04,7,4,8,1,56.43,60.34,587.29,5.9,89.91,6.65,151,-11.0,,,,
Gujranwala,2026-08-04 08:00:00.000000,2026-08-04,8,4,8,1,39.08,41.89,480.28,4.2,97.17,5.42,110,-41.0,,,,
Gujranwala,2026-08-04 09:00:00.000000,2026-08-04,9,4,8,1,33.12,35.58,452.57,3.98,98.32,5.21,95,-15.0,,,,
Gujranwala,2026-08-04 10:00:00.000000,2026-08-04,10,4,8,1,32.89,35.9,480.53,5.75,88.46,4.92,95,0.0,,,,
Gujranwala,2026-08-04 11:00:00.000000,2026-08-04,11,4,8,1,36.28,40.45,548.09,9.08,75.75,4.85,103,8.0,,,,
Gujranwala,2026-08-04 12:00:00.000000,2026-08-04,12,4,8,1,39.68,44.85,621.58,13.43,70.54,5.56,111,8.0,,,,
Gujranwala,2026-08-04 13:00:00.000000,2026-08-04,13,4,8,1,43.53,49.85,711.8,18.62,65.72,6.51,121,10.0,,,,
Gujranwala,2026-08-04 14:00:00.000000,2026-08-04,14,4,8,1,47.83,55.55,798.09,21.59,52.77,6.17,131,10.0,,,,
Gujranwala,2026-08-04 15:00:00.000000,2026-08-04,15,4,8,1,52.03,60.92,866.77,22.29,42.1,5.2,142,11.0,,,,
Gujranwala,2026-08-04 16:00:00.000000,2026-08-04,16,4,8,1,55.92,65.6,918.06,22.65,34.43,4.18,151,9.0,,,,
Gujranwala,2026-08-04 17:00:00.000000,2026-08-04,17,4,8,1,60.32,70.79,978.68,23.16,28.23,3.58,153,2.0,,,,
